date,item_reference,product_name,description,size,price,category,product_type,quantity
11/15/2018,4031557,Saisho Student Life Bundle,Saisho Student Life Bundle,,4000,Home and Kitchen,blackfriday,49
11/15/2018,4031561,Saisho Life Na Jeje Bundle,Saisho Life Na Jeje Bundle,,4000,Home and Kitchen,blackfriday,19
11/15/2018,4033754,Sollatek High Volt Guard 1,Sollatek High Volt Guard 2,,4000,Automobile & Industrial,blackfriday,48
11/15/2018,4033755,"Nexus Nx-ref4521r-nexus 16"" Rechargeable Fan + Usb (2)","Nexus Nx-ref4521r-nexus 16"" Rechargeable Fan + Usb (2)",,4000,Home and Kitchen,blackfriday,160
11/15/2018,4033762,"Nexus Nx-rf4520r-nexus 16"" Rechargeable Fan","Nexus Nx-rf4520r-nexus 16"" Rechargeable Fan",,4000,Home and Kitchen,blackfriday,138
11/15/2018,4033833,Sollatek Tv Guard 1,Sollatek Tv Guard 2,,4000,Automobile & Industrial,blackfriday,72
11/15/2018,4033839,Sollatek Avs 30 .,Sollatek Avs 30 .,,4000,Automobile & Industrial,blackfriday,48
11/15/2018,4033916,Sollatek Ac Guard 20 Amps 1,Sollatek Ac Guard 20 Amps 2,,4000,Automobile & Industrial,blackfriday,43
11/15/2018,4033918,Sollatek Fridge Guard 1,Sollatek Fridge Guard 2,,4000,Automobile & Industrial,blackfriday,70
11/15/2018,4036016,Nokia Nokia 105 Single Sim Blue,Nokia Nokia 105 Single Sim Blue,,4000,Phones and Tablets,blackfriday,135
11/15/2018,4037264,Tempered Glass Screen Protector For Nokia 6,Tempered Glass Screen Protector For Nokia 7,,4000,Phones and Tablets,blackfriday,14
11/15/2018,4038603,Anti Hair Loss And Hair Growth & Nourishing,Anti Hair Loss And Hair Growth & Nourishing,,4000,"Beauty, Health & Personal Care",blackfriday,14
11/15/2018,4040245,Monocular Telescope 15-70x Zoom Magnification,Monocular Telescope 15-70x Zoom Magnification,,4000,Electronics,blackfriday,10
11/15/2018,4040862,Skyy Vodka- 70cl (single Bottle),Skyy Vodka- 70cl (single Bottle),,4000,Drinks & Groceries,blackfriday,48
11/15/2018,4041562,Infinix Hot S3X - 3GBRam - 32GB Rom,Infinix Hot S3X - 3GBRam - 32GB Rom,,4000,Phones and Tablets,blackfriday,54
11/15/2018,4041563,"Infinix Hot S3x - 3GB Ram,  32GB Rom - Blue","Infinix Hot S3x - 3GB Ram,  32GB Rom - Blue",,4000,Phones and Tablets,blackfriday,33
11/15/2018,4041593,"Tecno Spark 2 - [16gb + 2gb Ram] - 6.0"" Hd+ - 13mp Camera - Face Id - Dual Sim - City Blue","Tecno Spark 2 - [16gb + 2gb Ram] - 6.0"" Hd+ - 13mp Camera - Face Id - Dual Sim - City Blue",,4000,Phones and Tablets,blackfriday,32
11/15/2018,4041758,Haier Thermocool Mini Chopper,Haier Thermocool Mini Chopper,,4000,Home and Kitchen,blackfriday,10
11/15/2018,4041759,TEC Tec Stabilizer 1000 Kva,TEC Tec Stabilizer 1000 Kva,,4000,Automobile & Industrial,blackfriday,13
11/15/2018,4041760,TEC Cooking Pot,TEC Cooking Pot,,4000,Home and Kitchen,blackfriday,37
11/15/2018,4041905,Tecno Tecno Spark 2 1gb 16gb Red,Tecno Tecno Spark 2 1gb 16gb Red,,4000,Phones and Tablets,blackfriday,31
11/15/2018,4042692,Tempered Glass For Infinix Hot 6 - X606,Tempered Glass For Infinix Hot 6 - X607,,4000,Phones and Tablets,blackfriday,10
11/15/2018,4042694,Tempered Glass For Nokia 1,Tempered Glass For Nokia 2,,4000,Phones and Tablets,blackfriday,10
11/15/2018,4042695,Tempered Glass For Nokia 7 Plus,Tempered Glass For Nokia 7 Plus,,4000,Phones and Tablets,blackfriday,9
11/15/2018,4042754,Infinix Infinix Hot S3x 3gb 32gb Grey,Infinix Infinix Hot S3x 3gb 32gb Grey,,4000,Phones and Tablets,blackfriday,39
11/15/2018,4046310,Sollatek Multiguard Mgx-6u,Sollatek Multiguard Mgx-6u,,4000,Automobile & Industrial,blackfriday,48
11/15/2018,4046361,Sollatek Avs 15 Appliance Guard,Sollatek Avs 15 Appliance Guard,,4000,Automobile & Industrial,blackfriday,24
11/15/2018,4046366,Sollatek Avs 13 Appliance Guard,Sollatek Avs 13 Appliance Guard,,4000,Automobile & Industrial,blackfriday,24
11/15/2018,4046367,Sollatek Multiguard Mg -4 Up,Sollatek Multiguard Mg -4 Up,,4000,Automobile & Industrial,blackfriday,48
11/15/2018,4046370,Sollatek Multiguard  MG 1,Sollatek Multiguard  MG 2,,4000,Automobile & Industrial,blackfriday,48
11/15/2018,4047003,LDNIO A2405q 4.2A 2 USB Output Quick Charge 3.0,LDNIO A2405q 4.2A 2 USB Output Quick Charge 3.1,,4000,Phones and Tablets,blackfriday,9
11/15/2018,4047004,LDNIO DL AC-62 4 USB Charger,LDNIO DL AC-62 4 USB Charger,,4000,Phones and Tablets,blackfriday,7
11/15/2018,4047005,LDNIO A2502q Dual USB Universal Travel Charger,LDNIO A2502q Dual USB Universal Travel Charger,,4000,Phones and Tablets,blackfriday,9
11/15/2018,4047006,LDNIO Auto ID Adaptive Quick Charge 2.0 Charger,LDNIO Auto ID Adaptive Quick Charge 2.0 Charger,,4000,Phones and Tablets,blackfriday,9
11/15/2018,4047007,LDNIO A1302q QC 1 USB 3.0A AC Adapter,LDNIO A1302q QC 1 USB 3.0A AC Adapter,,4000,Phones and Tablets,blackfriday,7
11/15/2018,4047008,LDNIO A6704 6 Port USB Dekstop Charging Station,LDNIO A6704 6 Port USB Dekstop Charging Station,,4000,Phones and Tablets,blackfriday,8
11/15/2018,4047069,Case Ultra Thin For Samsung Galaxy Note 9,Case Ultra Thin For Samsung Galaxy Note 10,,4000,Phones and Tablets,blackfriday,7
11/15/2018,4048628,Haier Thermocool Freezer - Htf 166 Slv And Tec Stabilizer 1000 Kva,Haier Thermocool Freezer - Htf 166 Slv And Tec Stabilizer 1000 Kva,,4000,Home and Kitchen,blackfriday,15
11/15/2018,4048633,Haier Thermocool Double Door Fridge And Mini Chopper,Haier Thermocool Double Door Fridge And Mini Chopper,,4000,Home and Kitchen,blackfriday,16
11/15/2018,4048849,Haier Thermocool Chest Freezer Htf 103 And Tec Stabilizer 1000 Kva,Haier Thermocool Chest Freezer Htf 103 And Tec Stabilizer 1000 Kva,,4000,Home and Kitchen,blackfriday,10
11/15/2018,4049042,Haier Thermocool Hrf-200 Lux Refrigerator Double Door - 200 Liters And Blender Hbl-2120 - Black,Haier Thermocool Hrf-200 Lux Refrigerator Double Door - 200 Liters And Blender Hbl-2120 - Black,,4000,Home and Kitchen,blackfriday,16
11/15/2018,4050677,Samsung Samsung Galaxy J2 Core 1gb 8gb Lavender + Free 16gb Memory Card,Samsung Samsung Galaxy J2 Core 1gb 8gb Lavender + Free 16gb Memory Card,,4000,Phones and Tablets,blackfriday,47
11/15/2018,4050678,Samsung Samsung Galaxy J2 Core 1gb 8gb Purple + Free 16gb Memory Card,Samsung Samsung Galaxy J2 Core 1gb 8gb Purple + Free 16gb Memory Card,,4000,Phones and Tablets,blackfriday,29
11/15/2018,4050679,Samsung Samsung Galaxy J2 Core 1gb 8gb Black +free 16gb Memory Card,Samsung Samsung Galaxy J2 Core 1gb 8gb Black +free 16gb Memory Card,,4000,Phones and Tablets,blackfriday,84
11/15/2018,4052502,"Itel Itel A32f- Android 8.1oreo, 5""  8gb Rom + 1gb Ram Black","Itel Itel A32f- Android 8.1oreo, 5""  8gb Rom + 1gb Ram Black",,4000,Phones and Tablets,blackfriday,49
11/15/2018,4052889,"Itel Itel P32 Android 8.1 Oreo, , (1gb Ram + 8gb Rom) Gold","Itel Itel P32 Android 8.1 Oreo, , (1gb Ram + 8gb Rom) Gold",,4000,Phones and Tablets,blackfriday,38
11/15/2018,4052940,Selfie Stick - Green,Selfie Stick - Green,,4000,Phones and Tablets,blackfriday,8
11/15/2018,4053101,"Itel Itel 2190 Dual Sim- Dual Camera,wireless Fm Black","Itel Itel 2190 Dual Sim- Dual Camera,wireless Fm Black",,4000,Phones and Tablets,blackfriday,10
11/15/2018,4053102,"Itel Itel Itel 2160 , Dual Sim, Memory Card,wireless Fm Radio,bluetooth Black","Itel Itel Itel 2160 , Dual Sim, Memory Card,wireless Fm Radio,bluetooth Black",,4000,Phones and Tablets,blackfriday,60
11/15/2018,4053276,Screen Protector For Nokia 8,Screen Protector For Nokia 9,,4000,Phones and Tablets,blackfriday,10
11/15/2018,4053277,Full Coverage Tempered Glass Screen Protector For Nokia 7 Plus,Full Coverage Tempered Glass Screen Protector For Nokia 7 Plus,,4000,Phones and Tablets,blackfriday,10
11/15/2018,4053313,Absolute Citron 70cl - Acl-40% Single Bottle,Absolute Citron 70cl - Acl-40% Single Bottle,,4000,Drinks & Groceries,blackfriday,24
11/15/2018,4053827,"Itel Itel S13 5.5 Display,1gb Ram 8gb Rom Black","Itel Itel S13 5.5 Display,1gb Ram 8gb Rom Black",,4000,Phones and Tablets,blackfriday,21
11/15/2018,4054325,Super Vision 250watts Monocrystalline Solar Panel,Super Vision 250watts Monocrystalline Solar Panel,,4000,Automobile & Industrial,blackfriday,24
11/15/2018,4054326,Luminous Luminous Smf  200ah/12v Battery - Blue,Luminous Luminous Smf  200ah/12v Battery - Blue,,4000,Automobile & Industrial,blackfriday,16
11/15/2018,4054603,Thermocool Thermocool Generator Ptr Med Hstl 3500es 3.75kva/3kw + Free Engine Oil,Thermocool Thermocool Generator Ptr Med Hstl 3500es 3.75kva/3kw + Free Engine Oil,,4000,Automobile & Industrial,blackfriday,9
11/15/2018,4054626,Thermocool Thermocool Generator - Ptr Sml Bobo 2500es - 2.5kva/2kw + Free Engine Oil,Thermocool Thermocool Generator - Ptr Sml Bobo 2500es - 2.5kva/2kw + Free Engine Oil,,4000,Automobile & Industrial,blackfriday,10
11/15/2018,4054659,"HP 250 G6 Notebook-celeron N3350 4gb Ram, 500gb 15.6"" Laptop - 2sx53ea - No Os","HP 250 G6 Notebook-celeron N3350 4gb Ram, 500gb 15.6"" Laptop - 2sx53ea - No Os",,4000,Computers and Accessories,blackfriday,10
11/15/2018,4054664,Haier Thermocool Ht Freezer Chest Sml 203 R6 Wht,Haier Thermocool Ht Freezer Chest Sml 203 R6 Wht,,4000,Home and Kitchen,blackfriday,10
11/15/2018,4054669,"Itel Itel 2190 Wireless Fm, Bright Torchlight,facebook,dual Sim Dark Blue","Itel Itel 2190 Wireless Fm, Bright Torchlight,facebook,dual Sim Dark Blue",,4000,Phones and Tablets,blackfriday,55
11/15/2018,4054691,Haier Thermocool Ht Freezer Chest Med 219 R6 Wht,Haier Thermocool Ht Freezer Chest Med 219 R6 Wht,,4000,Home and Kitchen,blackfriday,10
11/15/2018,4056708,"Tecno Tecno Spark 2 Ka7 - 16 Gb Rom, 1 Gb Ram - City Blue","Tecno Tecno Spark 2 Ka7 - 16 Gb Rom, 1 Gb Ram - City Blue",,4000,Phones and Tablets,blackfriday,7
11/15/2018,4057841,Samsung Samsung Galaxy J2 Core Black Live Device  Not For Sell ( Nfs),Samsung Samsung Galaxy J2 Core Black Live Device  Not For Sell ( Nfs),,4000,Phones and Tablets,blackfriday,8
11/15/2018,4058515,"Infinix Note 5/stylus 6"" 4gb/32gb 4glte Oreo 8.1 Dual Rear Camera 12+5mp (x605) - Blue","Infinix Note 5/stylus 6"" 4gb/32gb 4glte Oreo 8.1 Dual Rear Camera 12+5mp (x605) - Blue",,4000,Phones and Tablets,blackfriday,7
11/15/2018,4058519,Infinix Infinix Note 5 Stylus X605 - X Pen - 32gb Rom + 4gb Ram - 6 Red,Infinix Infinix Note 5 Stylus X605 - X Pen - 32gb Rom + 4gb Ram - 6 Red,,4000,Phones and Tablets,blackfriday,8
11/15/2018,4059783,"Infinix Infinix Hot 6 Pro (x608) 6-inch Infinity Display, (3gb Ram, 32gb Rom), Black","Infinix Infinix Hot 6 Pro (x608) 6-inch Infinity Display, (3gb Ram, 32gb Rom), Black",,4000,Phones and Tablets,blackfriday,13
11/15/2018,4059784,"Infinix Hot 6 Pro (x608) 6-inch Infinity Display, (3gb Ram, 32gb Rom), Blue","Infinix Hot 6 Pro (x608) 6-inch Infinity Display, (3gb Ram, 32gb Rom), Blue",,4000,Phones and Tablets,blackfriday,9
11/15/2018,4059785,"Infinix Infinix Hot 6 Pro (x608) 6-inch Infinity Display, (3gb Ram, 32gb Rom) Red","Infinix Infinix Hot 6 Pro (x608) 6-inch Infinity Display, (3gb Ram, 32gb Rom) Red",,4000,Phones and Tablets,blackfriday,30
11/15/2018,4061541,Infinix X606 Tempered Glass Black,Infinix X606 Tempered Glass Black,,4000,Phones and Tablets,blackfriday,11
11/15/2018,4061544,Infinix X604 Tempered Glass Black,Infinix X604 Tempered Glass Black,,4000,Phones and Tablets,blackfriday,11
11/15/2018,4061547,Apple Iphone X Tempered Glass Black,Apple Iphone X Tempered Glass Black,,4000,Phones and Tablets,blackfriday,8
11/15/2018,4061550,Tecno La 7 Tempered Glass Black,Tecno La 7 Tempered Glass Black,,4000,Phones and Tablets,blackfriday,12
11/15/2018,4061595,"Infinix Infinix Infinix Smart 2 Pro (x5514d) Pro 5.5-inch Hd+ (2gb,16gb Rom) Gold","Infinix Infinix Infinix Smart 2 Pro (x5514d) Pro 5.5-inch Hd+ (2gb,16gb Rom) Gold",,4000,Phones and Tablets,blackfriday,12
11/15/2018,4061596,"Infinix Infinix Smart 2 Pro(x5514d) - 5.5""  - 16gb Rom - 2gb Black","Infinix Infinix Smart 2 Pro(x5514d) - 5.5""  - 16gb Rom - 2gb Black",,4000,Phones and Tablets,blackfriday,34
11/15/2018,4061666,Tempered Glass Screen Protector For Samsung J6 - Black,Tempered Glass Screen Protector For Samsung J6 - Black,,4000,Phones and Tablets,blackfriday,10
11/15/2018,4061667,Tempered Glass Screen Protector For Samsung J4 - Black,Tempered Glass Screen Protector For Samsung J4 - Black,,4000,Phones and Tablets,blackfriday,10
11/15/2018,4061675,Tempered Glass Screen Protector For Tecno La 7,Tempered Glass Screen Protector For Tecno La 7,,4000,Phones and Tablets,blackfriday,15
11/15/2018,4061676,Tempered Glass Screen Protector For Tecno La 6,Tempered Glass Screen Protector For Tecno La 6,,4000,Phones and Tablets,blackfriday,9
11/15/2018,4062358,"Nokia Nokia 6.1 Plus - 5.8-inch (4gb, 64gb Rom) 16mp + 16mp, Dual Sim, 4g Smartphone - Black","Nokia Nokia 6.1 Plus - 5.8-inch (4gb, 64gb Rom) 16mp + 16mp, Dual Sim, 4g Smartphone - Black",,4000,Phones and Tablets,blackfriday,8
11/15/2018,4062708,"Tecno Tecno Tecno F1 - 1.3ghz Quad Core, 5.0-inch,8gb Rom+1gb Ram - Elegant Black","Tecno Tecno Tecno F1 - 1.3ghz Quad Core, 5.0-inch,8gb Rom+1gb Ram - Elegant Black",,4000,Phones and Tablets,blackfriday,15
11/15/2018,4062709,"Tecno Tecno Tecno Droipad 7d 7-inch (1gb, 16gb, , 5mp+2mp Dual Sim 3g Grey","Tecno Tecno Tecno Droipad 7d 7-inch (1gb, 16gb, , 5mp+2mp Dual Sim 3g Grey",,4000,Phones and Tablets,blackfriday,15
11/15/2018,4062807,Nokia 2.1 Blue-silver,Nokia 2.1 Blue-silver,,4000,Phones and Tablets,blackfriday,20
11/15/2018,4062978,Nokia 2.1 Blue-copper,Nokia 2.1 Blue-copper,,4000,Phones and Tablets,blackfriday,19
11/15/2018,4062982,"Nokia Nokia 3.1 (ta-1063ds) 5.2 Hd+ 18:9 (2gb,16gb Rom) Blue","Nokia Nokia 3.1 (ta-1063ds) 5.2 Hd+ 18:9 (2gb,16gb Rom) Blue",,4000,Phones and Tablets,blackfriday,10
11/15/2018,4063031,"Infinix Infinix Infinix Smart 2 (x5515) 5.5-inch Hd+ (1gb,16gb Rom) Red","Infinix Infinix Infinix Smart 2 (x5515) 5.5-inch Hd+ (1gb,16gb Rom) Red",,4000,Phones and Tablets,blackfriday,42
11/15/2018,4063032,"Infinix Infinix Hot 6(x606)-dual Sim, 6"" , 16gb Rom + 2gb Ram Blue","Infinix Infinix Hot 6(x606)-dual Sim, 6"" , 16gb Rom + 2gb Ram Blue",,4000,Phones and Tablets,blackfriday,15
11/15/2018,4063033,"Infinix Infinix Hot 6(x606)-dual Sim, 6"" Hd+ Infinity Display, 16gb Rom + 2gb Ram, Red","Infinix Infinix Hot 6(x606)-dual Sim, 6"" Hd+ Infinity Display, 16gb Rom + 2gb Ram, Red",,4000,Phones and Tablets,blackfriday,8
11/15/2018,4063143,"Infinix Infinix Infinix Smart 2 (X5515) 5.5-Inch HD+ (1GB,16GB ROM) Blue","Infinix Infinix Infinix Smart 2 (X5515) 5.5-Inch HD+ (1GB,16GB ROM) Blue",,4000,Phones and Tablets,blackfriday,45
11/15/2018,4064488,Skyy Vodka 100cl 40%- Acl Single Bottle+ Free Skyy Vodka 20cl,Skyy Vodka 100cl 40%- Acl Single Bottle+ Free Skyy Vodka 20cl,,4000,Drinks & Groceries,blackfriday,36
11/15/2018,4064862,HP 24-e015xt All-in-one Desktop-intel Core I3-8GB RAM- 1TB HDD-WINS 10 (V9B63AA),HP 24-e015xt All-in-one Desktop-intel Core I3-8GB RAM- 1TB HDD-WINS 10 (V9B63AA),,4000,Computers and Accessories,blackfriday,35
11/15/2018,4066644,Haier Thermocool Ht Refrigerator Dcool 134 R6 Slv,Haier Thermocool Ht Refrigerator Dcool 134 R6 Slv,,4000,Home and Kitchen,blackfriday,20
11/15/2018,4067074,Haier Thermocool Tec Table Top-g 4 Hob Stainless,Haier Thermocool Tec Table Top-g 4 Hob Stainless,,4000,Home and Kitchen,blackfriday,20
11/15/2018,4067090,Haier Thermocool Table Top Gas Cooker-2 Hob Teflon,Haier Thermocool Table Top Gas Cooker-2 Hob Teflon,,4000,Home and Kitchen,blackfriday,20
11/15/2018,4067098,Haier Thermocool Table Top Gas Cooker-2 Hob Stainless,Haier Thermocool Table Top Gas Cooker-2 Hob Stainless,,4000,Home and Kitchen,blackfriday,20
11/15/2018,4067111,Haier Thermocool Table Top Gas Cooker-2 Hob Teflon Red,Haier Thermocool Table Top Gas Cooker-2 Hob Teflon Red,,4000,Home and Kitchen,blackfriday,20
11/15/2018,4067166,Haier Thermocool Tec Supreme Cooker With 3 Gas & 1 Electric Burner (black),Haier Thermocool Tec Supreme Cooker With 3 Gas & 1 Electric Burner (black),,4000,Home and Kitchen,blackfriday,10
11/15/2018,4067270,Haier Thermocool Table Top-G 2Hob Glass Top,Haier Thermocool Table Top-G 2Hob Glass Top,,4000,Home and Kitchen,blackfriday,10
